id,name,phone_number,places,type,sponsor_id,sponsor_name,sponsor_type,street,zip_code,city,lat,lon,planning_area_id
3042090,Kita Bienchen Prenzlauer Berg,+493095609270,50,Kindertagesstätte,7828,Bilingua gGmbH,Sonstiger freier Träger,Immanuelkirchstraße 14B,10405,Berlin,52.5310621,13.4249063,03701659
3042100,Kita Cheburashka-Prenzlauer Berg,+493095616294,53,Kindertagesstätte,7388,Cheburashka gGmbH,Sonstiger freier Träger,Bernhard-Lichtenberg-Straße 9,10407,Berlin,52.5352608,13.4370167,03601451
3042110,Kita Hokus Pokus,+493027990249,25,Kindertagesstätte,7918,Kita Sternchen gGmbH,Sonstiger freier Träger,Walter-Friedländer-Straße 26,10249,Berlin,52.5245547,13.4570389,03601453
3042120,Kita BAZUBA KAMINKA,+493050596284,40,Kindertagesstätte,8104,SONNENBURG Soziale Dienste gemeinnützige UG (haftungsbeschränkt),Sonstiger freier Träger,Dunckerstraße 77,10437,Berlin,52.543528,13.4214133,03601347
3042130,Kita Berliner Pandabären,+493063962261,25,Kindertagesstätte,8106,Interkulturelle Kindheit gemeinnützige UG (haftungsbeschränkt),Sonstiger freier Träger,Schliemannstraße 42,10437,Berlin,52.5418356,13.4170637,03601347
3042160,Kindergarten Aramsamsam 2,+493095619730,25,Eltern-Initiativ-Kindertagesstätte,7853,Aramsamsam Berlin e. V.,Sonstiger freier Träger,Korsörer Straße 4,10437,Berlin,52.5478538,13.4038839,03601142
3042180,Kita Prenzlmäuse,+493098332813,15,Kindertagesstätte,8172,Prenzlmäuse gUG (haftungsbeschränkt),Sonstiger freier Träger,Liselotte-Herrmann-Straße 6,10407,Berlin,52.5320817,13.4336821,03701660
3042190,Kitanelle coccinelle,+493012025459,23,Eltern-Initiativ-Kindertagesstätte,8180,Kitanelle coccinelle e. V.,Sonstiger freier Träger,Winsstraße 69,10405,Berlin,52.5316744,13.4230768,03701659
3042200,dreieins-Kindertagesstätte Prenzlauer Berg,+493042087324,120,Kindertagesstätte,1351,dreieins Innovative Pädagogik gGmbH,Sonstiger freier Träger,Preußstraße 7,10409,Berlin,52.54465305,13.435138098666098,03601245
3042210,Kita Drachenhöhle,+493012029698,25,Kindertagesstätte,8182,Drachenreiter gemeinnützige GmbH,Sonstiger freier Träger,Gudvanger Straße 12,10439,Berlin,52.5482903,13.4229413,03601244
3042220,Libelle,+4930-44715620,22,Eltern-Initiativ-Kindertagesstätte,8187,Libelle e. V.,Sonstiger freier Träger,Erich-Weinert-Straße 64,10439,Berlin,52.5491538,13.4242008,03601244
3042230,Kita Berliner Kindheit,+493015150756793,25,Kindertagesstätte,7923,Berliner Kindheit E. S. gUG (haftungsbeschränkt),Sonstiger freier Träger,Immanuelkirchstraße 14C,10405,Berlin,52.5312395,13.4254323,03701659
3042240,Kindergarten Brüderchen & Schwesterchen,+493020076477,25,Kindertagesstätte,1129,Stiftung Pro Gemeinsinn gGmbH,Sonstiger freier Träger,Seelower Straße 21,10439,Berlin,52.5526518,13.4106063,03601141
3042250,Kita Die wilden Küken,+493093628330,25,Kindertagesstätte,8196,Die wilden Küken Prenzlauer Berg gemeinnützige UG (haftungsbeschränkt),Sonstiger freier Träger,Gleimstraße 13,10437,Berlin,52.5469547,13.4068008,03601142
3042260,Kinderladen Spaceys,+49306465613,25,Kindertagesstätte,8208,Spaceys Kindergärten GmbH,Sonstiger freier Träger,Greifenhagener Straße 35,10437,Berlin,52.5527488,13.4194445,03601243
3042270,Kita Tegner-Strolche,+493044716872,25,Kindertagesstätte,4939,SONA - Soziale Nachbarschaft für betreutes Wohnen gGmbH,Sonstiger freier Träger,Tegnerstraße 1,10439,Berlin,52.5544497,13.4101596,03601139
3042290,Kita Mondbär und Sonnenkäfer,+493041726824,90,Kindertagesstätte,1214,KLAX Berlin gGmbH,Sonstiger freier Träger,Eldenaer Straße 36,10247,Berlin,52.5201666,13.4643985,03601453
3042300,Bambini-Oase - Casa gialla,+493042808220,55,Kindertagesstätte,7543,MAHALE Familien- und Servicemanagement gGmbH,Sonstiger freier Träger,Anton-Saefkow-Straße 64B,10407,Berlin,52.5348887,13.4442591,03601451
3042320,Kita Bunte Burg,+49304431237-155,30,Kindertagesstätte,8252,Christburg Campus gemeinnützige GmbH,Sonstiger freier Träger,Christburger Straße 13,10405,Berlin,52.5350129,13.4277605,03701658
3042330,el jardin de Mafalda,+493017672555089,25,Eltern-Initiativ-Kindertagesstätte,8255,ej jardin de Mafalda e. V.,Sonstiger freier Träger,Seelower Straße 3,10439,Berlin,52.5506443,13.4104666,03601141
3042340,Sockenläufer,+493021602514,20,Eltern-Initiativ-Kindertagesstätte,8258,Sockenläufer e. V.,Sonstiger freier Träger,Chodowieckistraße 28,10405,Berlin,52.5373962,13.4263855,03701658
3042350,Kita Edgar Berlin,+493052668662,22,Kindertagesstätte,8289,Edgar Berlin gGmbH,Sonstiger freier Träger,Korsörer Straße 19,10437,Berlin,52.5476022,13.4030016,03601142
3042360,Freude Kindergarten,+493054714255,25,Kindertagesstätte,8295,FREUDE Kindergärten gemeinnützige GmbH,Sonstiger freier Träger,Tegnerstraße 8,10439,Berlin,52.5544713,13.4097476,03601139
3042370,Kita Cotheniusstrolche,+493065778868,22,Kindertagesstätte,8172,Prenzlmäuse gUG (haftungsbeschränkt),Sonstiger freier Träger,Cotheniusstraße 16,10407,Berlin,52.5283982,13.4476065,03601452
3042380,Kita unterm Regenschirm,+493084427045,42,Kindertagesstätte,8125,Loftschloss gGmbH,Sonstiger freier Träger,Danziger Straße 73,10405,Berlin,52.5394569,13.4256909,03701657
3042390,Fröbel Kindergarten,+493022494765,120,Kindertagesstätte,1227,Fröbel Bildung und Erziehung gGmbH,Sonstiger freier Träger,Straßburger Straße 6B,10405,Berlin,52.5289509,13.413324,03701556
3042400,Kita Hausburgviertel,+493042025700,120,Kindertagesstätte,1297,Bürgerhaus BüHa gGmbH,Sonstiger freier Träger,Agnes-Wabnitz-Straße 9,10249,Berlin,52.5256034,13.4549236,03601453
3042410,Kita Pappelallee,+4930814048740,120,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Pappelallee 40,10437,Berlin,52.54716425,13.419257611617828,03601347
3042420,Cheburashka - Winsviertel,+493023947450,20,Kindertagesstätte,7388,Cheburashka gGmbH,Sonstiger freier Träger,Jablonskistraße 35,10405,Berlin,52.535609,13.4296924,03701658
3042430,Coworking Toddler Prenzlauer Berg,+493089401850,17,Kindertagesstätte,8517,CT Toddler Berlin gUG (haftungsbeschränkt),Sonstiger freier Träger,Greifenhagener Straße 48,10437,Berlin,52.5486175,13.4160056,03601346
3042440,Kita Edgar Berlin,+493023930308,26,Kindertagesstätte,8289,Edgar Berlin gGmbH,Sonstiger freier Träger,Dunckerstraße 74,10437,Berlin,52.5439853,13.421856,03601347
3042450,Ökologischer Kinderladen Kinderland der Träume,+493058702430,21,Kindertagesstätte,8756,KdT Traumland gUG,Sonstiger freier Träger,Andersenstraße 3,10439,Berlin,52.5552084,13.4041391,03601139
3042460,Kita Cheburashka-Christburger,+493049965039,25,Kindertagesstätte,7388,Cheburashka gGmbH,Sonstiger freier Träger,Christburger Straße 25,10405,Berlin,52.5348484,13.430037,03701658
3042480,Mascha und der Bär,+493055105534,25,Kindertagesstätte,8850,Mascha und der Bär Kita gUG,Sonstiger freier Träger,Bötzowstraße 49,10407,Berlin,52.5336111,13.4364551,03701660
3042490,Stadt und Waldkinder,+4930.346466430,50,Kindertagesstätte,7563,Stadt & Waldkinder Berlin gGmbH,EKT,Erich-Nehlhans-Straße 27,10247,Berlin,52.52421405,13.459971982590794,03601453
3042500,Kita Born,+493026300460,25,Kindertagesstätte,8291,Hauptstadtkinder gGmbH,Sonstiger freier Träger,Bornholmer Straße 10439 Berlin,10439,Berlin,52.5544256,13.4058742,03601140
3042510,Kita Paradiesäpfel,+493062922680,25,Kindertagesstätte,8877,Kita Paradiesäpfel gUG,Sonstiger freier Träger,Bornholmer Straße 95,10439,Berlin,52.55346,13.4135783,03601141
3042520,Kita Kesse Käthe,+493049966922,25,Kindertagesstätte,8172,Prenzlmäuse gUG (haftungsbeschränkt),Sonstiger freier Träger,Käthe-Niederkirchner-Straße 22,10407,Berlin,52.5297719,13.4338781,03701660
3042540,Kinderwelten 118 (FBO),+493017642088690,12,Eltern-Kind-Gruppe,3995,"pad - präventive, altersübergreifende Dienste im sozialen Bereich - gGmbH",Sonstiger freier Träger,Storkower Straße 118,10407,Berlin,52.5348997,13.450265000000003,03601450
3042560,Kinderwelten 118a (FBO),+493017642088690,24,Eltern-Kind-Gruppe,3995,"pad - präventive, altersübergreifende Dienste im sozialen Bereich - gGmbH",Sonstiger freier Träger,Storkower Straße 118,10407,Berlin,52.5348997,13.450265000000003,03601450
3042580,el jardin de Mafalda Schivelbeiner Straße,+4930176,23,Kindertagesstätte,8255,ej jardin de Mafalda e. V.,Sonstiger freier Träger,Schivelbeiner Straße 40,10439,Berlin,52.5507266,13.410718,03601141
3042590,Spielart Käthe,+49306463908,30,Kindertagesstätte,9058,Spielart Berlin gGmbH,Sonstiger freier Träger,Käthe-Niederkirchner-Straße 29,10407,Berlin,52.5306392,13.4318966,03701660
3042600,Kita Bekids Playgarden,+493054629467,25,Kindertagesstätte,9064,BeKids bilingual education BKBE gGmbH,Sonstiger freier Träger,Rykestraße 42,10405,Berlin,52.5371041,13.420774,03701555
3042640,Phor Minis Berlin Prenzlauer Berg,+493018737650,80,Kindertagesstätte,7387,PHORMS Berlin gemeinnützige GmbH,Sonstiger freier Träger,Hermann-Blankenstein-Straße 12,10249,Berlin,52.5268211,13.4560081,03601453
3180050,Integrationskindergarten Pfannschmidtstraße 70/Kigä NordOst,+493094381105,110,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Pfannschmidtstraße 70,13125,Berlin,52.62152655,13.48764120803843,03300411
3180060,Kita Karower Knirpse,+49309430403,85,Kindertagesstätte,1296,Jugend- und Sozialwerk gGmbH,Sonstiger freier Träger,Bahnhofstraße 53,13125,Berlin,52.6127894,13.4732357,03300412
3180070,Kita Steinbergzwerge,+49304722188,105,Kindertagesstätte,1298,Jugendwerk Aufbau Ost JAO gGmbH,Sonstiger freier Träger,Tino-Schwierzina-Straße 46C,13089,Berlin,52.5587873,13.4342283,03300516
3180080,Kita Bernkasteler Straße 9/Kigä NordOst,+49309252148,140,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Bernkasteler Straße 9,13088,Berlin,52.5566518,13.471478,03501037
3180110,Klax Kindergarten Tausendfüßler,+493066654712,110,Kindertagesstätte,1214,KLAX Berlin gGmbH,Sonstiger freier Träger,Langhansstraße 74B,13086,Berlin,52.5553263,13.4305157,03500934
3180120,Kita Vielfarb-Kita,+4930516956225,140,Kindertagesstätte,1345,Vielfarb Social gGmbH,Sonstiger freier Träger,Else-Jahn-Straße 40,13088,Berlin,52.5515257,13.4736482,03501038
3180140,Integrationskindergarten EigenSinn/Kigä NordOst,+49309252913,195,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Falkenberger Straße 13,13088,Berlin,52.5546557,13.4726879,03501037
3180160,Kita Kinderzeit,+49309252323,105,Kindertagesstätte,1296,Jugend- und Sozialwerk gGmbH,Sonstiger freier Träger,Gounodstraße 78,13088,Berlin,52.5476142,13.4628613,03500936
3180170,Villa Seegarten,+49309253371,50,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Große Seestraße 5,13086,Berlin,52.55647565,13.464854149553169,03500933
3180210,Kita Rappelkiste,+49309253838,260,Kindertagesstätte,7543,MAHALE Familien- und Servicemanagement gGmbH,Sonstiger freier Träger,Liebermannstraße 20,13088,Berlin,52.5596453,13.4635081,03501037
3180220,Kita Lindenallee 48/Kigä NordOst,+49309253971,70,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Lindenallee 48,13088,Berlin,52.5481665,13.462843,03500936
3180250,Kita Spatzenburg/Kigä NordOst,+49304742770,85,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Priesterstege 6,13129,Berlin,52.5941033,13.4531455,03300514
3180260,Kita Knirpsenland,+49309252989,75,Kindertagesstätte,1297,Bürgerhaus BüHa gGmbH,Sonstiger freier Träger,Roelckestraße 60,13086,Berlin,52.55883445,13.454637221234458,03500933
3180270,Kita Roelckespatzen,+49309252369,80,Kindertagesstätte,1297,Bürgerhaus BüHa gGmbH,Sonstiger freier Träger,Roelckestraße 117,13086,Berlin,52.5597318,13.454774792329395,03500932
3180310,Kita Bühringstraße 21/Kigä NordOst,+493047907480,182,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Bühringstraße 21,13086,Berlin,52.5580422,13.4384422,03500932
3180340,Kita Streustraße 41/Kigä NordOst,+49309250618,182,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Streustraße 41,13086,Berlin,52.5510898,13.4398924,03500934
3180350,Kita der Kath. Kirchengem. St. Josef,+49309246498,85,Kindertagesstätte,9031,Katholische Kirchengemeinde Pfarrei HI. Theresa von Avila Berlin,Sonstiger freier Träger,Behaimstraße 39,13086,Berlin,52.5509478,13.446982,03500935
3180370,Kita der Ev. Kirchengem. Weißensee,+4930960667920,75,Kindertagesstätte,441,Ev. Kirchengemeinde Weißensee,Diakonisches Werk,Max-Steinke-Straße 22,13086,Berlin,52.5523678,13.4494102,03500935
3180380,Ev. Kita Heinersdorf,+49304724424,123,Kindertagesstätte,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Diakonisches Werk,Romain-Rolland-Straße 52,13089,Berlin,52.56697195,13.441073131098308,03300516
3180390,Kinderladen Villa Honighut,+49309252776,41,Eltern-Initiativ-Kindertagesstätte,742,Kinderladen Villa Honighut e.V.,EKT,Amalienstraße 1,13086,Berlin,52.55457365,13.46041628414342,03500933
3180450,Kita Die Röländer,+493044383323,82,Kindertagesstätte,1202,Pfefferwerk Stadtkultur gGmbH,Sonstiger freier Träger,Röländer Straße 46,13125,Berlin,52.62392725,13.484480799018836,03300411
3180460,Evangelische Stephanus-Kita,+493096249530,52,Kindertagesstätte,8722,Stephanus gGmbH,Diakonisches Werk,Albertinenstraße 20,13086,Berlin,52.5517085,13.4590385,03500933
3180470,Kita Krümelkiste,+49309430977,110,Kindertagesstätte,1297,Bürgerhaus BüHa gGmbH,Sonstiger freier Träger,Pfannschmidtstraße 2,13125,Berlin,52.624267,13.4816172,03300411
3180480,Kita Busonistraße145/Kigä NordOst,+493094381100,110,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Busonistraße 145,13125,Berlin,52.6230004,13.4868394,03300411
3180490,Kita Tausendfüßer,+49309430911,87,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Straße 43 13,13125,Berlin,52.6045853,13.4785736,03300413
3180500,Kita Sonnenblume/Kigä NordOst,+493094800860,100,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Hofzeichendamm 1,13125,Berlin,52.6158382,13.486850414262578,03300411
3180510,Kita Orgelpfeifen,+49309480087-0,110,Kindertagesstätte,1342,GFAJ e.V.,Sonstiger freier Träger,Münchehagenstraße 43,13125,Berlin,52.61437125,13.49373026406166,03300411
3180520,Kita Entdeckerland,+493094632729,100,Kindertagesstätte,1205,BIK e.V. Berliner Institut für Kleinkindpädagogik und familienbegleitende Kinderbetreuung,Sonstiger freier Träger,Sägebockweg 107,13125,Berlin,52.61386805,13.489703783015514,03300411
3180530,Kita Gänseblümchen,+493096202330,100,Kindertagesstätte,1334,Forum Soziale Dienste GmbH,Sonstiger freier Träger,Hedwigstraße 6,13086,Berlin,52.5544483,13.4492223,03500933
3180540,Kinderladen Miekematze,+493096069595,44,Kindertagesstätte,9173,Kinderladen Miekematze gGmbH,Sonstiger freier Träger,Berliner Allee 110,13088,Berlin,52.5500384,13.4597913,03500936
3180550,Kita Blankenburger Wichtel,+493047481906,120,Kindertagesstätte,1342,GFAJ e.V.,Sonstiger freier Träger,Heinersdorfer Straße 200,13129,Berlin,52.5901549,13.4542929,03300515
3180560,dreieins-Kindertagesstätte Weißensee,+493091203610,70,Kindertagesstätte,1351,dreieins Innovative Pädagogik gGmbH,Sonstiger freier Träger,Rennbahnstraße 86,13086,Berlin,52.5628511,13.4521487,03500932
3180570,Kita Wirbelwind,+49304711479,95,Kindertagesstätte,1202,Pfefferwerk Stadtkultur gGmbH,Sonstiger freier Träger,Wigandstaler Straße 15,13086,Berlin,52.55844935,13.443169553191474,03500932
3180580,Kita Im Komponistenviertel,+49309252348,135,Kindertagesstätte,1298,Jugendwerk Aufbau Ost JAO gGmbH,Sonstiger freier Träger,Meyerbeerstraße 96,13088,Berlin,52.5484626,13.462644916046225,03500936
3180590,Kleine Riesen - Große Zwerge,+493092900681,15,Eltern-Initiativ-Kindertagesstätte,1365,Kleine Riesen - Große Zwerge e.V.,EKT,Borodinstraße 11,13088,Berlin,52.5464452,13.4526054,03500936
3180600,Kita Charlottes Spatzenkinder,+49309252714,105,Kindertagesstätte,1296,Jugend- und Sozialwerk gGmbH,Sonstiger freier Träger,Charlottenburger Straße 7,13086,Berlin,52.5509964,13.451671186522727,03500935
3180610,Zilli-Billi-Willi,+493091205435,27,Eltern-Initiativ-Kindertagesstätte,1405,Zilli - Billi - Willi e.V.,EKT,Herbert-Baum-Straße 34,13088,Berlin,52.5463484,13.4571073,03500936
3180640,Stadt Land Fluss,+493015228921854,18,Eltern-Initiativ-Kindertagesstätte,7503,Stadt Land Fluss e. V.,EKT,Charlottenburger Straße 141,13086,Berlin,52.5498946,13.4532778,03500935
3180660,Waldorfkindergarten Weißensee,+493096060636,25,Eltern-Initiativ-Kindertagesstätte,7742,Waldorfkindergarten Weißensee e. V.,EKT,Smetanastraße 32,13088,Berlin,52.5473374,13.4596125,03500936
3180670,Kita Achillesstraße,+493050562817,30,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Achillesstraße 68,13125,Berlin,52.6167891,13.4897481,03300411
3180680,ev. Kita Himmels.Blick,+49309120296910,75,Kindertagesstätte,7319,Verein für Berliner Stadtmission,Diakonisches Werk,Alt-Karow 8,13125,Berlin,52.6105396,13.4826781,03300413
3180710,the Coloured World of Kids,+493096069851,20,Eltern-Initiativ-Kindertagesstätte,7896,the Coloured World of Kids e. V.,Sonstiger freier Träger,Streustraße 121,13086,Berlin,52.5483313,13.4476839,03500935
3180720,Kinderladen Rosenrot,+493099271126,25,Eltern-Initiativ-Kindertagesstätte,7975,Kinderladen Pankow/Weißensee e. V.,Sonstiger freier Träger,Charlottenburger Straße 1,13086,Berlin,52.5500093,13.4537483,03500935
3180730,Kita Anton und Lola,+493092402910,22,Kindertagesstätte,8355,FZH Frei-Zeit-Haus Weißensee gemeinnützige GmbH,Sonstiger freier Träger,Pistoriusplatz 22,13086,Berlin,52.5519832,13.451696,03500935
3180740,Filippo,+493022016698,25,Eltern-Initiativ-Kindertagesstätte,8095,Stark für Kinder e. V.,Sonstiger freier Träger,Lehderstraße 62,13086,Berlin,52.55183,13.4322593,03500934
3180750,Zilli-Billi-Willi,+493096063722,17,Eltern-Initiativ-Kindertagesstätte,1405,Zilli - Billi - Willi e.V.,EKT,Streustraße 5,13086,Berlin,52.5482835,13.4486832,03500935
3180760,Kita Wurzelgemüse,+493092045359,35,Kindertagesstätte,8355,FZH Frei-Zeit-Haus Weißensee gemeinnützige GmbH,Sonstiger freier Träger,Roelckestraße 24,13086,Berlin,52.5534752,13.4450961,03500935
3180770,Kita Gäblerstraße,+493099271241,12,Kindertagesstätte,3198,Bund Deutscher PfadfinderInnen -Landesverband Berlin- e.V.,Sonstiger freier Träger,Gäblerstraße 18,13086,Berlin,52.5545202,13.4482733,03500933
3180780,Kita Paul und Paula,+493092408340,64,Kindertagesstätte,7926,Paul & Paula UG (haftungsbeschränkt),Sonstiger freier Träger,Roelckestraße 30,13086,Berlin,52.5545008,13.4467672,03500933
3180790,Kita Zauberschlüssel,+493092372937,33,Kindertagesstätte,7883,Rednik gGmbH,Sonstiger freier Träger,Bizetstraße 51,13088,Berlin,52.5480328,13.4542599,03500936
3180800,Kita am See,+49304431885300,140,Kindertagesstätte,1299,Hanna gGmbH Kita-Trägerschaften,Sonstiger freier Träger,Große Seestraße 8,13086,Berlin,52.5569119,13.4637591,03500933
3180810,Kleiner Fratz,+493096067835,25,Kindertagesstätte,627,Kleiner Fratz GmbH,Sonstiger freier Träger,Langhansstraße 142,13086,Berlin,52.5494031,13.4476052,03500935
3180820,Kita Spieltraum Weißensee,+493076583689,75,Kindertagesstätte,8328,Spieltraum Weißensee gemeinnützige UG (haftungsbeschränkt),Sonstiger freier Träger,Goethestraße 50,13086,Berlin,52.5538008,13.4383631,03500934
3180830,Kita Sonnenzwerge,+493092374420,37,Kindertagesstätte,8283,Spree-Kinder gemeinnützige GmbH,Sonstiger freier Träger,Schönstraße 5,13086,Berlin,52.5532557,13.4508963,03500933
3180840,Mooswuffel,+493024337883,23,Eltern-Initiativ-Kindertagesstätte,8390,Mooswuffel e.V.,EKT,Naugarder Straße 15,10409,Berlin,52.5448603,13.4376471,03601245
3180850,el jardin de Mafalda,+493017672555089,28,Eltern-Initiativ-Kindertagesstätte,8255,ej jardin de Mafalda e. V.,Sonstiger freier Träger,Charlottenburger Straße 3,13086,Berlin,52.5503107,13.4527184,03500935
3180860,Kita Makuschki,+493017638237068,30,Kindertagesstätte,8630,Zweimalzwölf gUG (haftungsbeschränkt),Sonstiger freier Träger,Wittlicher Straße 24,13088,Berlin,52.5585982,13.4761719,03501037
3180870,Kindertagesstätte Piratenkids,+493054611351,130,Kindertagesstätte,8469,Piratenkids gemeinnützige GmbH,Sonstiger freier Träger,Blankenburger Chaussee 88,13125,Berlin,52.6080965,13.4800882,03300413
3180880,Kita Langohr,+493077899276,22,Kindertagesstätte,8132,kleine Künstler ganz groß gGmbH,Sonstiger freier Träger,Goethestraße 33,13086,Berlin,52.552702,13.4370253,03500934
3180890,Kita Zitterbacke 2,+493081400812,25,Kindertagesstätte,8303,Kita Zitterbacke gGmbH,Sonstiger freier Träger,Achillesstraße 59,13125,Berlin,52.6178908,13.4886955,03300411
3180900,Kita El mundo de los ninòs,+493040752355,60,Kindertagesstätte,8701,El mundo de los ninos gGmbH,Sonstiger freier Träger,Pistoriusstraße 6,13086,Berlin,52.550855,13.4570853,03500933
3180920,Cooperative Mensch Kita Karow Kidz,+4930-344090770,108,Kindertagesstätte,1207,Cooperative Mensch eG,Sonstiger freier Träger,Gatterweg 17,13125,Berlin,52.6113651,13.4954317,03300411
3180930,Kita der kleinen Kreativen,+493015202078477,110,Kindertagesstätte,8870,Kita der kleinen Kreativen gGmbH,Sonstiger freier Träger,Bahnhofstraße 33,13125,Berlin,52.61007935,13.479899490019108,03300412
3180940,ASB Kita Triftbande,+493077378644,93,Kindertagesstätte,8353,ASB Kinder- und Jugendhilfe Berlin gGmbH,Sonstiger freier Träger,Triftstraße 12B,13127,Berlin,52.6095389,13.4311839,03200309
3180950,FREUDE Kita Pankow 2,+493047009091,25,Kindertagesstätte,8878,FREUDE Kindergärten Süd-Ost gGmbH,Sonstiger freier Träger,Am Steinberg 13086 Berlin,13086,Berlin,52.5568312,13.4306546,03500934
3180960,Transculture Kids,+493050946401,25,Kindertagesstätte,9041,TransCulture gemeinnützige GmbH,Sonstiger freier Träger,Berliner Allee 59,13088,Berlin,52.5491177,13.4538774,03500935
3180970,Kiezforscher,+493023281816,40,Kindertagesstätte,7707,BGFF - Berliner Gesellschaft für Förderung interkultureller Bildung und Erziehung e. V.,Sonstiger freier Träger,Lehderstraße 93,13086,Berlin,52.5496488,13.4397074,03500934
3180980,Kita Bergfalke,+49301992942,77,Kindertagesstätte,8235,Trägerwerk Soziale Dienste in Berlin und Brandenburg gGmbH (TWSD in BB gGmbH),Sonstiger freier Träger,Falkenberger Straße 138,13088,Berlin,52.5566465,13.4856268,03501038
3181000,Kita- Peacekids,+493062861130,25,Kindertagesstätte,9098,Bildungs- und Demokratieförderung gUG,Sonstiger freier Träger,Prenzlauer Promenade 47,13089,Berlin,52.5621647,13.428017,03300516
3181020,Heilpädagogische Kita Makuschki,+493017638237068,4,Kindertagesstätte,8630,Zweimalzwölf gUG (haftungsbeschränkt),Sonstiger freier Träger,Wittlicher Straße 24,13088,Berlin,52.5585982,13.4761719,03501037
3181040,Kita Zukunftsmusik,+493022494644,25,Kindertagesstätte,8355,FZH Frei-Zeit-Haus Weißensee gemeinnützige GmbH,Sonstiger freier Träger,Wigandstaler Straße 7,13086,Berlin,52.5580918,13.443281,03500932
3181050,Kita Peace Kids FBO Rennbahnstraße (FBO),+493023182315,12,Eltern-Kind-Gruppe,9098,Bildungs- und Demokratieförderung gUG,Sonstiger freier Träger,88 87,13086,Berlin,52.5623533,13.4533327,03500932
3190010,Kita Petitweg,+493048626511,120,Kindertagesstätte,1318,Kinder im Kiez gGmbH,Sonstiger freier Träger,Petitweg 20,13127,Berlin,52.60731905,13.416140568070292,03200308
3190020,Kita Wiesenwichtel,+493091745766,110,Kindertagesstätte,1297,Bürgerhaus BüHa gGmbH,Sonstiger freier Träger,Wiesenwinkel 17,13158,Berlin,52.59263115,13.379792128153262,03400618
3190090,Kita Die Insel,+493047471988,95,Kindertagesstätte,1298,Jugendwerk Aufbau Ost JAO gGmbH,Sonstiger freier Träger,Nantesstraße 69,13127,Berlin,52.6041512,13.4178461,03200308
3190110,Kita Spatzenhaus,+49304742683,65,Kindertagesstätte,1342,GFAJ e.V.,Sonstiger freier Träger,Eddastraße 46,13127,Berlin,52.60435935,13.438051118289428,03200309
3190150,Kita Fontanestraße 83/Kigä NordOst,+49309164786,120,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Fontanestraße 83,13158,Berlin,52.5894309,13.3603827,03400619
3190170,Humanistische Kita Wirbelwind,+49309165124,111,Kindertagesstätte,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Sonstiger freier Träger,Friedrich-Engels-Straße 45,13156,Berlin,52.5839758,13.3904443,03200205
3190180,Waldorfkindergarten Sonnenhaus,+493091208778,36,Eltern-Initiativ-Kindertagesstätte,1107,Waldorfkindergarten Sonnenhaus e.V.,EKT,Nesselweg 11,13158,Berlin,52.598178,13.3821743,03400618
3190190,"IB-Kita, Internationaler Bund",+49309494132,200,Kindertagesstätte,8377,Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH),Sonstiger freier Träger,Friedrich-Richter-Straße 36,13125,Berlin,52.6263549,13.4936361,03100103
3190230,Kita Zipfelmütze,+49304855271,162,Kindertagesstätte,1342,GFAJ e.V.,Sonstiger freier Träger,Görschstraße 15,13187,Berlin,52.5642345,13.4004982,03400721
3190320,Garuda,+493049902642,20,Eltern-Initiativ-Kindertagesstätte,1117,Garuda e.V.,EKT,Kreuzstraße 5,13187,Berlin,52.5687747,13.3978691,03400721
3190330,Kita - Die Pankis,+493091422212,30,Kindertagesstätte,1121,Die Pankis gGmbH,Sonstiger freier Träger,Heinrich-Böll-Straße 1,13156,Berlin,52.5876639,13.4027541,03200207
3190340,Kita Klothildestraße 21/Kigä NordOst,+49304767587,91,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Klothildestraße 21,13156,Berlin,52.58116525,13.41650107305452,03400725
3190370,Kita Lindenberger Weg 26/Kigä NordOst,+49309497266,190,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Lindenberger Weg 26,13125,Berlin,52.6306582,13.5034919,03100103
3190390,Schlossparkspatzen,+493047536402,180,Kindertagesstätte,121,Kindergärten NordOst,Eigenbetrieb,Mendelstraße 49,13187,Berlin,52.5778245,13.4172831,03400724
