latlon,planning_area_id
52.4947135_13.3415785,07100101
52.4715571_13.3382798,07300618
52.499059_13.3416183,07100101
52.4744996_13.3355502,07300517
52.4698739_13.3370844,07300618
52.4916763_13.3513973,07100204
52.4854372_13.3376986,07200308
52.4798252_13.3476097,07200308
52.4686047_13.3489895,07300619
52.48806585_13.365129659759631,07200414
52.4802748_13.347973229245971,07200308
52.4834326_13.3631346,07200413
52.47880635_13.346305297142017,07200308
52.46994445_13.322399609678538,07300516
52.48786_13.352589,07200409
52.4811927_13.3601181,07200413
52.4663746_13.3334175,07300618
52.4838442_13.3538705,07200410
52.5010434_13.3382831,07100101
52.4988486_13.3406352,07100101
52.4713478_13.329998332646664,07300517
52.4973311_13.3474095,07100102
52.4932949_13.3511984,07100204
52.4697893_13.3388031,07300618
52.47381735_13.335618023105134,07300517
52.4786003_13.3475822,07200308
52.4946211_13.3599989,07100103
52.5013114_13.3562252,07100103
52.4912079_13.3566365,07100204
52.4865558_13.3649442,07200414
52.4757444_13.3383631,07300517
52.4726513_13.3245907,07300515
52.4694815_13.3306138,07300516
52.4689684_13.3300046,07300516
52.4890267_13.3493273,07200409
52.466434_13.3345537,07300618
52.4857627_13.3633572,07200414
52.4792962_13.3502442,07200308
52.4854946_13.3636307,07200414
52.47439_13.340787,07300618
52.4881329_13.367740220052948,07200414
52.4976245_13.33816,07100101
52.4704594_13.3400751,07300618
52.4766202_13.3296456,07300517
52.4919632_13.3372219,07200307
52.4703555_13.3260583,07300516
52.4738333_13.34289162543186,07300618
52.4897379_13.3716045,07100206
52.4977712_13.352642,07100102
52.4923957_13.3670091,07100206
52.4888123_13.348987,07200409
52.4975697_13.3386027,07100101
52.407507_13.3572307,07601341
52.4777831_13.3604996,07200412
52.4723716_13.3359685,07300517
52.4852716_13.3471147,07200409
52.4772737_13.3347968,07300517
52.46053825_13.36251442662504,07400822
52.4823189_13.3426401,07200308
52.4774452_13.3589106,07200412
52.4767054_13.3609594,07200412
52.472713_13.336037397483842,07300517
52.4835313_13.3769248,07400720
52.4631064_13.37768795,07400824
52.4533733_13.36904258791705,07400826
52.46211649999999_13.417879837844715,07400928
52.4412245_13.387767334035878,07501031
52.4475248_13.37965670670539,07501030
52.42131585_13.36842418253477,07601236
52.41600945_13.36697022830402,07601237
52.449171750000005_13.372554286619582,07501029
52.3926981_13.4042581,07601544
52.4231213_13.4000519,07501134
52.39696475_13.415210723102454,07601443
52.4104525_13.3576028,07601340
52.3921853_13.418020807731423,07601545
52.4419154_13.38820205,07501031
52.43275545_13.38371911020242,07501133
52.46802985_13.389119075360362,07400927
52.461176_13.378649531259484,07400824
52.392030950000006_13.411387878910872,07601545
52.4818508_13.3769116,07400720
52.46350405_13.391745362727896,07400927
52.4220132_13.3956115,07501135
52.4168629_13.369536959812422,07601237
52.4445766_13.3793872,07501029
52.4475396_13.4033249,07501032
52.476841_13.375504,07400721
52.4236183_13.3710138,07601236
52.4450599_13.383880164050057,07501030
52.461932450000006_13.391380282081002,07400927
52.41653264999999_13.350096823035871,07601236
52.4612839_13.3778202,07400824
52.44471485_13.408399251703074,07501032
52.39370925_13.41735956002541,07601545
52.3941599_13.420821811596078,07601545
52.39460165_13.422273637168946,07601545
52.39432165_13.418854293125,07601545
52.4581464_13.3698555,07400823
52.4097587_13.3541342,07601340
52.4585118_13.3823433,07400825
52.4578588_13.385928,07400927
52.4578184_13.3863893,07400927
52.408637_13.4028599,07601442
52.3991495_13.4169124,07601443
52.445821_13.3680111,07501029
52.3837472_13.3998094,07601544
52.43864475_13.381488296637604,07501133
52.4137157_13.3610317,07601236
52.4647616_13.3765129,07400823
52.4547941_13.3835708,07400825
52.4071351_13.3492592,07601339
52.39279395_13.410998408620808,07601545
52.3928542_13.410233158545523,07601545
52.38399365_13.38822246453352,07601546
52.485016_13.3860377,02200209
52.4072367_13.409477935940764,07601443
52.39557745_13.406049499747974,07601442
52.4081912_13.3556886,07601341
52.3853393_13.4057689,07601547
52.4468646_13.3988515,07501031
52.4581861_13.3745147,07400823
52.4725269_13.3845523,07400721
52.4596231_13.3787327,07400825
52.4265415_13.4046235,07501134
52.4569827_13.3822392,07400825
52.4556659_13.3831259,07400825
52.38607025_13.398459067513574,07601544
52.4582348_13.3739482,07400823
52.4052565_13.402208279702895,07601442
52.4771491_13.373907654823746,07400720
52.4131335_13.3501546,07601340
52.4632185_13.3819998,07400824
52.4117186_13.4061054,07601443
52.424731_13.3706393,07601236
52.4758679_13.3376509,07300517
52.4235663_13.3832557,07601238
52.3888057_13.3858016,07601546
52.4650305_13.3770336,07400823
52.39393525_13.42022615097448,07601545
52.4585292_13.3819861,07400825
52.4581897_13.3817355,07400825
52.4553142_13.3811104,07400825
52.4652155_13.383499,07400824
52.443023_13.3832386,07501030
52.44856_13.361987481745048,07400826
52.47715005_13.374092877531666,07400720
52.4598501_13.3769063,07400825
52.4595639_13.3791987,07400825
52.4134308_13.3673267,07601237
52.3784968_13.4113009,07601547
52.446011_13.3821273,07501030
52.4831066_13.3826359,07400720
52.4443185_13.3714169,07501029
52.45727875_13.382800753636737,07400825
52.4848442_13.382564,07400720
52.423720450000005_13.395539313531906,07501135
52.4601155_13.3770369,07400824
52.4669236_13.3798706,07400824
52.4739526_13.3718634,07400720
52.40830315_13.409135647540186,07601443
52.46110865_13.41598484235669,07400928
52.4551538_13.3805236,07400825
52.4479122_13.3818411,07501030
52.38631995_13.411428220911208,07601548
52.456755650000005_13.379383014977222,07400825
52.41488825_13.345160769110578,07601339
52.40887115_13.417818338366468,07601443
52.4142845_13.3615353,07601236
52.4730116_13.3851064,07400721
52.4011736_13.409831799761012,07601443
52.4081805_13.3590437,07601341
52.3955018_13.3931878,07601544
52.4150238_13.4004769,07601442
52.4655404_13.388484287534506,07400927
52.4859468_13.372181,07200414
52.44024005_13.389478041639862,07501134
52.3938701_13.39725061355252,07601544
52.457721250000006_13.38234229695884,07400825
52.40112935_13.407467710521562,07601443
52.39373045_13.4220239326899,07601545
52.4115866_13.3606326,07601340
52.4133868_13.3641416,07601237
52.44780925_13.376910272877616,07501029
52.4582069_13.3858049,07400927
52.43939155_13.38418180478377,07501133
52.4097095_13.4063397,07601443
52.448042_13.3815893,07501030
52.4150261_13.3591641,07601236
52.4920156_13.3827185,02200209
52.4378997_13.3814349,07501133
52.4131586_13.3536962,07601340
52.3788458_13.4152071,07601547
52.4401789_13.3932764,07501134
52.3978021_13.3960392,07601442
52.417810200000005_13.36645269022463,07601236
52.42654955_13.393967233081394,07501133
52.4431439_13.4010103,07501032
52.48194805_13.401679139576908,07400721
52.4565938_13.3939414,07400927
52.4395477_13.4097596,07501032
52.475197_13.4379958,08100207
52.4765769_13.4360821,08100207
52.479994_13.4407167,08100415
52.4688281_13.4698871,08100521
52.47786175_13.419489735009371,08100102
52.4897302_13.435273617562828,08100312
52.474828200000005_13.441283230348043,08100416
52.4410727_13.4524819,08200727
52.4569611_13.434391083941469,08200624
52.4407902_13.4419616,08200727
52.4219937_13.4817268,08301037
52.4203301_13.472852856874772,08301036
52.4866953_13.447704213037063,08100419
52.422337850000005_13.455648412864956,08200833
52.42826475_13.480705369637755,08401241
52.4844724_13.4288219,08100314
52.4192233_13.507643449250892,08401243
52.4653306_13.4248146,08100105
52.465372_13.4307765,08100105
52.44210025_13.445481804700629,08200727
52.4663073_13.4738265,08100521
52.4211276_13.437299916893778,08200832
52.4769949_13.4281132,08100207
52.487623_13.4347677,08100312
52.47212825_13.447191902262423,08100417
52.477164_13.4529451,08100418
52.4547115_13.4440417,08200623
52.4749213_13.4258708,08100103
52.4744835_13.4219336,08100103
52.44824255_13.436847497027966,08200726
52.4767753_13.4446248,08100416
52.4417307_13.446279284063236,08200727
52.484601_13.436391479978123,08100312
52.428274_13.4559125,08300934
52.4640374_13.43952227946222,08100209
52.4727289_13.441420589583334,08100416
52.4300764_13.472438197542886,08301036
52.491109_13.4319957,08100310
52.4201086_13.51482434300802,08401246
52.4660065_13.4718015,08100521
52.4498889_13.440411181203665,08200726
52.4182018_13.493088753368802,08401243
52.4400496_13.447826379461944,08200727
52.4773477_13.4359902,08100207
52.42430615_13.462778230655577,08300935
52.48862715_13.43088256843282,08100311
52.4733727_13.4511656,08100417
52.4161698_13.488880092228106,08401242
52.4872254_13.4328464,08100312
52.48339_13.4337644,08100314
52.4859222_13.4229958,08100101
52.486534_13.4361334,08100312
52.4517815_13.45109882228146,08200726
52.4912029_13.4279479,08100311
52.4840895_13.4272745,08100206
52.4916971_13.4333237,08100310
52.4749776_13.4231445,08100103
52.421001_13.487946,08401242
52.4660175_13.4335086,08100209
52.4274753_13.4668386,08300934
52.4888283_13.4268487,08100311
52.4728597_13.4504794,08100417
52.4856684_13.433292,08100312
52.4170041_13.4033311,08200831
52.4720529_13.444212693397466,08100416
52.482143_13.4302581,08100206
52.4115534_13.5122786,08401246
52.4884304_13.4381943,08100312
52.4770985_13.4199359,08100102
52.4804748_13.4464375,08100418
52.4695447_13.432945,08100208
52.4707376_13.4383643,08100208
52.479618_13.4230539,08100102
52.4696478_13.4249344,08100104
52.4866199_13.4310092,08100312
52.4693755_13.4315902,08100208
52.477488_13.4214499,08100102
52.4415708_13.4617975,08401140
52.4865412_13.4338792,08100312
52.4929235_13.4278132,08100310
52.4674814_13.4236419,08100104
52.4694904_13.4342539,08100208
52.4828483_13.4233486,08100101
52.486623_13.4362937,08100312
52.4787482_13.4227995,08100102
52.4267784_13.4339757,08200832
52.41564565_13.411047133431232,08200831
52.4097371_13.476304398152632,08401242
52.4403364_13.4684049,08401140
52.4820939_13.4429705,08100418
52.4884014_13.4271321,08100311
52.4714347_13.4473701,08100417
52.44130095_13.424686168992215,08200729
52.45722815_13.440179304384344,08200623
52.4875298_13.4318558,08100312
52.4835559_13.428743,08100206
52.4835549_13.4218614,08100101
52.4809515_13.4334085,08100206
52.466278_13.436355,08100209
52.4742134_13.4247174,08100103
52.4820519_13.4437984,08100418
52.4905943_13.4322452,08100310
52.4811906_13.4440257,08100418
52.483889_13.4222825,08100101
52.469305_13.4363526,08100208
52.4700708_13.4286629,08100104
52.4738143_13.4470745,08100416
52.4741524_13.4512378,08100417
52.4822606_13.4235254,08100101
52.40282225_13.509858391579655,08401245
52.4039533_13.503857751169848,08401245
52.4385678_13.435710935361987,08200730
52.4182763_13.415952,08200831
52.4648444_13.4390055,08100209
52.4702073_13.4381032,08100208
52.4172218_13.4018123,08200831
52.4860581_13.4386929,08100312
52.4713888_13.4318312,08100208
52.4647556_13.4382465,08100209
52.42430145_13.46605049692636,08301036
52.4629449_13.4366217,08200622
52.4717455_13.44757089160354,08100417
52.423053_13.449612951088591,08200833
52.4173213_13.4294208,08200832
52.4202902_13.4996488,08401243
52.4066042_13.50643049700588,08401244
52.4784557_13.4404139,08100415
52.4843168_13.436116360988851,08100312
52.446764_13.4610845,08200728
52.4631308_13.4336342,08100105
52.475111_13.4491094,08100416
52.48346685_13.455766263630572,08100419
52.4696466_13.4263961,08100104
52.446479_13.4424316,08200726
52.4219506_13.4049812,08200831
52.4759935_13.4645413,08100520
52.4307833_13.4507382,08300935
52.42703265_13.456087461986677,08300935
52.4149635_13.421305909898368,08200832
52.42304425_13.47819878414586,08301037
52.4759863_13.4248664,08100102
52.4185519_13.4163517,08200831
52.4665176_13.4367064,08100209
52.4855187_13.4233721,08100101
52.4764623_13.4389656,08100207
52.4839188_13.4426221,08100312
52.4696923_13.4358495,08100208
52.4700952_13.4262336,08100104
52.4653324_13.4735729,08100521
52.4711872_13.4308868,08100208
52.4746618_13.4245805,08100103
52.4952317_13.4223161,08100310
52.4808105_13.4407776,08100415
52.4037743_13.5058003,08401245
52.4698216_13.4307606,08100208
52.4746915_13.423788,08100103
52.4676463_13.4246216,08100104
52.4865347_13.4269761,08100314
52.4662812_13.4385724,08100209
52.439061_13.4407673,08200727
52.4409416_13.4200742,08200725
52.4755188_13.441076,08100416
52.4890023_13.4409104,08100313
52.4762581_13.4473151,08100415
52.4905944_13.4292483,08100311
52.4278642_13.47957363363931,08401241
52.4248325_13.4630587,08300935
52.4538336_13.4383954,08200623
52.4758273_13.4255629,08100103
52.4608748_13.4339945,08200624
52.4708123_13.4460123,08100417
52.4613968_13.4460649,08200622
52.4709093_13.4398188,08100208
52.4183181_13.498231296925532,08401243
52.42113055_13.43103254085839,08200832
52.4795927_13.4221445,08100102
52.4733643_13.4406035,08100208
52.4620393_13.4456609,08200622
52.4782606_13.4394136,08100415
52.4651803_13.4396831,08100209
52.4947283_13.42389,08100310
52.470038_13.4257244,08100104
52.4608394_13.4336888,08200624
52.4828526_13.4421794,08100418
52.4379625_13.4476531,08200727
52.4827559_13.4540516,08100419
52.467384_13.4222788,08100104
52.4920123_13.4261841,08100310
52.4601743_13.43618,08200622
52.4819926_13.4272648,08100206
52.4802058_13.4255151,08100206
52.4848181_13.430501,08100314
52.4737841_13.4501045,08100417
52.4827552_13.4459999,08100418
52.4306323_13.4694171,08300934
52.4501841_13.4368748,08200624
52.4674533_13.4228983,08100104
52.4773819_13.4362429,08100207
52.4648757_13.4777407,08100521
52.43427_13.454605,08300934
52.4238442_13.4826011,08301037
52.4262679_13.4444243,08200730
52.4034381_13.507966,08401245
52.422757_13.4743349,08301037
52.4179232_13.49572696408815,08401243
52.4573359_13.4362635,08200624
52.4203127_13.5033271,08401243
52.4803018_13.4561465,08100419
52.4761855_13.4330645,08100207
52.4644325_13.4381538,08100209
52.4720554_13.4311791,08100208
52.48476565_13.431659979914588,08100314
52.4520812_13.4388598,08200726
52.4919831_13.4323321,08100310
52.4711598_13.4306469,08100208
52.4901638_13.4281335,08100311
52.4824344_13.427237,08100206
52.4636418_13.4272525,08100105
52.4159915_13.480127649999996,08401242
52.4309335_13.4539439,08300934
52.4638948_13.4247691,08100105
52.4255625_13.4631246,08300935
52.4255825_13.4422368,08200730
52.4265028_13.435489303657096,08200730
52.4784083_13.4413622,08100416
52.4332281_13.4661958,08401139
52.4806882_13.4384079,08100415
52.4793348_13.4457039,08100418
52.4303704_13.4941948,08401243
52.4776073_13.4224341,08100102
52.4767744_13.4393379,08100416
52.4882027_13.412172,08100101
52.4785654_13.4482241,08100418
52.4503661_13.437668845161824,08200726
52.4434132_13.4339995,08200727
52.4740764_13.4497733,08100417
52.4208426_13.4743289,08301037
52.4169661_13.4227844,08200832
52.4748685_13.425397,08100103
52.4295517_13.468876,08300934
52.4861617_13.436734,08100312
52.4447275_13.5284906,09200614
52.4095613_13.5348989,09300923
52.4686851_13.4913501,09100305
52.479666300000005_13.48062334567067,09100203
52.4926572_13.4570088,09100101
52.4629472_13.486539724680792,09100304
52.405942_13.538714789314565,09300923
52.448186_13.5104603,09100408
52.49428535_13.459182599685375,09100101
52.4382925_13.54738520691554,09200716
52.43921805_13.5429470668189,09200716
52.4280611_13.54313438373186,09200715
52.4172307_13.5802852,09301126
52.4038273_13.5698641,09301024
52.4117909_13.5714818,09301024
52.4525189_13.5217028,09200613
52.4380232_13.5002604,09100407
52.4528763_13.5054203,09100407
52.4070635_13.5294248,09300922
52.4938544_13.458087579150764,09100101
52.4859306_13.4688748,09100101
52.4899254_13.4477675,09100101
52.4516085_13.541139,09200614
52.4196317_13.538836302204492,09300920
52.41727555_13.549508910731763,09300920
52.39943385_13.525992709974464,09300922
52.46269255_13.48749325146673,09100304
52.3998775_13.5818856,09301025
52.4516628_13.5420056,09200614
52.4024912_13.5386481,09300923
52.40142355_13.540235078331223,09300923
52.4019075_13.5688147,09301025
52.4476509_13.6344782,09501737
52.4037288_13.5811587,09301025
52.4088467_13.541401853137836,09300923
52.4141511_13.528349796468309,09300920
52.4495587_13.5080726,09100408
52.4517828_13.520189,09200613
52.4770611_13.4817363,09100203
52.4752035_13.4753593,09100203
52.4377473_13.556454,09200717
52.46766345_13.47688538675061,09100304
52.42142255_13.533323408312356,09300920
52.438248650000006_13.499392126429631,09100407
52.4503044_13.530046,09200614
52.43419315_13.549432800876543,09200716
52.4365966_13.5512056,09200717
52.48544_13.4643078,09100202
52.4683755_13.4933329,09100305
52.4386118_13.510585814935808,09100409
52.3960951_13.5664111,09301025
52.42083495_13.536627371913188,09300920
52.486267_13.4652277,09100202
52.4913609_13.4473719,09100101
52.44545185_13.509298516048892,09100408
52.4043458_13.5293307,09300922
52.4893245_13.4541859,09100101
52.4672163_13.4851434,09100304
52.4652536_13.49107,09100304
52.4423807_13.5019419,09100408
52.44944435_13.50410882278788,09100407
52.4219104_13.53820820067985,09300920
52.44766375_13.531609824889982,09200614
52.4350142_13.5344263,09200715
52.41948825_13.542361304892012,09300920
52.407508_13.5663178,09301024
52.4892199_13.45465,09100101
52.4045975_13.5259471,09300922
52.4493078_13.5118055,09100408
52.4212857_13.53960792041268,09300920
52.4661201_13.4885119,09100304
52.4359331_13.5477037,09200716
52.4325199_13.527451097408209,09200715
52.4689043_13.4907883,09100305
52.4637155_13.480037,09100304
52.4580339_13.5110693,09200613
52.4623843_13.4810283,09100304
52.4663183_13.4852808,09100304
52.4893106_13.4509119,09100101
52.4578844_13.5115788,09200613
52.4870629_13.4512118,09100101
52.43031495_13.512544552952086,09100409
52.4372706_13.5466224,09200716
52.4688548_13.4900871,09100305
52.4572536_13.510982,09200613
52.4399753_13.5052972,09100408
52.4016125_13.5262497,09300922
52.4399074_13.5025558,09100408
52.3979773_13.587529,09301025
52.4431095_13.5011234,09100407
52.4464381_13.5258134,09200614
52.4556687_13.5123034,09200613
52.4365341_13.5276676,09200715
52.419383_13.5430305,09300920
52.41605_13.533685891690553,09300920
52.4167277_13.5307351,09300920
52.4358014_13.5084244,09100409
52.4538642_13.5167435,09200613
52.4487332_13.5123474,09100408
52.4584655_13.5121863,09200613
52.455247_13.4721829,09100306
52.4580228_13.511759,09200613
52.4361817_13.5246424,09200715
52.4355011_13.5476095,09200716
52.4056347_13.5863584,09301126
52.4405702_13.6031221,09401433
52.4515705_13.5824337,09501941
52.41059885_13.66362472882108,09401635
52.4580735_13.540560966282769,09200512
52.45070245_13.625601552392448,09501737
52.42908615_13.596035709115196,09401329
52.4521615_13.5789187,09501941
52.46247595_13.58845882733958,09502042
52.43689505_13.722336969747206,09501838
52.464879550000006_13.518818716084898,09200511
52.4269012_13.5920107,09401329
52.4392889_13.6884415,09501838
52.4612376_13.5788054,09502043
52.4374907_13.5633481,09200819
52.4181699_13.590130747472706,09401330
52.4547957_13.6286974,09501737
52.4489083_13.5665521,09200818
52.4643835_13.5144915,09200511
52.4434908_13.5617241,09200819
52.4421849_13.5902939,09401431
52.4546646_13.6207838,09501737
52.4429977_13.562257541404673,09200819
52.4344943_13.7030902,09501838
52.4539554_13.6006349,09501736
52.4421661_13.5776314,09401534
52.462143_13.5931794,09502042
52.41738525_13.581570399067257,09301126
52.4438837_13.5912277,09401431
52.4486836_13.6206938,09501737
52.3755054_13.649907932389794,09301228
52.4524095_13.5750355,09501941
52.4634195_13.5229624,09200511
52.4541992_13.5723615,09501939
52.4411929_13.70234628937778,09501838
52.4439881_13.5658692,09200819
52.4571922_13.541604944820456,09200512
52.4664518_13.5093039,09200510
52.4489953_13.621464649073284,09501737
52.4445662_13.5820402,09401534
52.4662436_13.5801382,09502043
52.4272736_13.727879,09501838
52.4365951_13.698381382311515,09501838
52.4154503_13.579693852597607,09301126
52.45283245_13.62676763414816,09501737
52.3761319_13.647313593567317,09301228
52.42803705_13.5950610468846,09401329
52.4534451_13.6206283,09501737
52.3957159_13.6312896,09301227
52.4538189_13.6240972,09501737
52.4533579_13.6195513,09501737
52.443833_13.5645953,09200819
52.44499865_13.57749772308312,09401534
52.4429252_13.5822237,09401534
52.444295_13.5805541,09401534
52.4601533_13.5230146,09200511
52.4557267_13.5532563,09200512
52.4411962_13.6063158,09401433
52.4659265_13.544347,09200512
52.45645095_13.62367403385861,09501737
52.4552078_13.5803381,09501940
52.45122685_13.571037657762176,09501939
52.4462461_13.57779161033783,09401534
52.4539116_13.5679252,09501939
52.4636454_13.5762343,09502043
52.4650292_13.5137369,09200510
52.4582949_13.5740259,09501939
52.4595132_13.5283709,09200511
52.4155322_13.6586461,09401635
52.464318_13.511253,09200510
52.4667522_13.5435417,09200512
52.4379312_13.7217011,09501838
52.4541929_13.5785387,09501940
52.4610229_13.5208452,09200511
52.4428439_13.5688381,09200819
52.4560407_13.6110849,09501736
52.4621689_13.5157432,09200511
52.4384835_13.7201841,09501838
52.4224211_13.5762886,09301126
52.4202316_13.7212813,09501838
52.4597719_13.5238806,09200511
52.4414035_13.5847176,09401534
52.4594122_13.527862,09200511
52.415643200000005_13.655130930165168,09401635
52.4452034_13.578077708932112,09401534
52.4527331_13.56991,09501939
52.4360266_13.5471635,09200716
52.4238852_13.576509843667653,09301126
52.4380549_13.5824475,09401329
52.45560985_13.581063998985286,09501940
52.449278750000005_13.562963821108736,09200818
52.4430485_13.5679549,09200819
52.4176688_13.5814663,09301126
52.4673527_13.5072092,09200510
52.456249_13.6188327,09501736
52.4544452_13.6240273,09501737
52.3760116_13.6502466,09301228
52.4273478_13.739626687478385,09501838
52.4229192_13.5905114618063,09401329
52.542386_13.5732426,10100316
52.5419374_13.5726575,10100316
52.52760595_13.544478299584387,10100312
52.5019456_13.5700742,10300734
52.51220605_13.551539446456742,10300733
52.5377749_13.5424766,10100313
52.5279046_13.5460889,10100312
52.5632811_13.5768602,10100104
52.5322711_13.5555229,10300731
52.5704809_13.5713231,10100102
52.5554771_13.5774106,10100207
52.52625325_13.57315344708798,10300732
52.5104776_13.5485334,10300733
52.567768650000005_13.54890018904247,10100101
52.5467126_13.560969,10100210
52.5671543_13.5799278,10100104
52.5058076_13.5529146,10300733
52.5142621_13.56757345160676,10300732
52.53289624999999_13.54192111362596,10100312
52.5052929_13.560878,10300733
52.5526895_13.5585967,10100208
52.5641683_13.563984287944663,10100103
52.5264638_13.5331282,10100311
52.5148476_13.5554567,10300731
52.5320443_13.5438111,10100312
52.557629_13.5655493,10100206
52.5599223_13.5663645,10100206
52.5723062_13.5682111,10100102
52.5506741_13.567542136951689,10100209
52.54544735_13.552303283290158,10100210
52.5282035_13.554041050310053,10300731
52.5218506_13.555916,10300731
52.534701_13.5496599,10100314
52.53467485_13.567607577197345,10300732
52.5497649_13.5649556,10100209
52.5276251_13.5433593,10100312
52.5338971_13.5729594,10300732
52.5450637_13.575003,10100316
52.5686033_13.5726995,10100102
52.5532203_13.5426619,10100205
52.5370419_13.561678,10100315
52.5373465_13.534461797756762,10100311
52.49014755_13.562891861810613,10300734
52.5279006_13.5453679,10100312
52.5373782_13.6066724,10200421
52.5266229_13.5746087,10300732
52.5649045_13.5663406,10100103
52.5101299_13.5558958,10300733
52.54318185_13.562981540992348,10100313
52.545765_13.5464412,10100210
52.5462425_13.5614772,10100210
52.5234193_13.573192749581525,10300732
52.5689627_13.5612984,10100101
52.5536137_13.579836,10100207
52.572559600000005_13.575969801034644,10100104
52.5653363_13.57548724532473,10100104
52.5488378_13.5625846,10100209
52.5583134_13.5583632,10100206
52.5547648_13.555123312928126,10100208
52.52456435_13.545086149035011,10100312
52.5568299_13.5726385,10100206
52.5432133_13.5684556,10100315
52.5525271_13.5704749,10100209
52.5656135_13.577896,10100104
52.5370053_13.5554618,10100314
52.5471763_13.54824,10100210
52.5020728_13.564501762224792,10300734
52.492973250000006_13.563325487318476,10300734
52.5556609_13.5610515,10100208
52.5334447_13.5419471,10100312
52.52885705_13.54799228541419,10100312
52.5507435_13.5462884,10100205
52.5558583_13.558992,10100208
52.55783975_13.556903901402375,10100206
52.5207505_13.565205887710343,10300732
52.5205501_13.407177956887224,01100310
52.5161739_13.5806139,10200629
52.5223977_13.5842296,10200629
52.48261694999999_13.605935757661197,10400941
52.5231922_13.5952344,10200630
52.5272094_13.5965484,10200628
52.5200782_13.5983785,10400835
52.5365722_13.5889915,10200420
52.5395657_13.6013609,10200419
52.525492150000005_13.617161795360245,10400835
52.5412037_13.585394999999998,10200418
52.546522800000005_13.588368455560005,10200417
52.4830771_13.6052258,10400941
52.5455043_13.6007686,10200417
52.5305873_13.6056432,10200526
52.5156173_13.58768849961941,10400835
52.4858037_13.5803516,10400837
52.5093962_13.6164868,10400939
52.5016921_13.6092451,10400940
52.4731689_13.6059421,10400941
52.5282254_13.617973,10200525
52.4916549_13.6176325,10400941
52.5284604_13.616854,10200525
52.5320026_13.6072718,10200526
52.5081515_13.5807058,10400836
52.5157878_13.599169,10400835
52.5102645_13.5775613,10400836
52.53896855_13.614553179322174,10200423
52.5420917_13.6105855,10200422
52.5377629_13.6177473,10200524
52.5197387_13.5806293,10200629
52.5343726_13.6088029,10200524
52.5398963_13.6000277,10200420
52.54235515_13.593544475216966,10200418
52.5250279_13.5923593,10200628
52.53173025_13.593026353384266,10200628
52.4945458_13.610666,10400941
52.5424651_13.6183193,10200423
52.5253352_13.593765543197726,10200628
52.5459451_13.5936275,10200417
52.5456985_13.5984632,10200417
52.53839045_13.6131854477421,10200423
52.5324343_13.6152139,10200524
52.5417258_13.623686662085658,10200423
52.5330414_13.603739,10200526
52.4930016_13.6131567,10400941
52.5135315_13.60836,10400938
52.5203167_13.639420399299311,10400938
52.52067825_13.627306007149295,10400938
52.5129744_13.5895498,10400835
52.522069_13.6461484,10400938
52.5435813_13.606703328020393,10200422
52.5402012_13.6058631,10200422
52.5087595_13.6091615,10400939
52.5414538_13.6062314,10200422
52.5204659_13.5849571,10200629
52.4842799_13.6089324,10400941
52.5072702_13.605631,10400939
52.500647_13.620044453599316,10400941
52.5301312_13.6085575,10200525
52.4749143_13.599544122940031,10400940
52.5108173_13.613864,10400939
52.4769622_13.6003334,10400940
52.5338331_13.5964015,10200628
52.5426711_13.6065803,10200422
52.5311981_13.60005741390887,10200526
52.5272766_13.609870205520792,10400835
52.48953095_13.57746874353575,10400837
52.52669805_13.585080289679716,10200627
52.5393359_13.603143254287286,10200419
52.514617_13.6027397121499,10400835
52.5320271_13.6027259,10200526
52.51228145_13.614959052306462,10400939
52.5148905_13.5823925,10200629
52.5334121_13.601911,10200526
52.5408399_13.606995,10200422
52.498831_13.5046635,11401136
52.49850395_13.510158995637427,11401136
52.4995917_13.4787163,11501238
52.5089037_13.5237414,11401034
52.50631255_13.478180396654857,11400927
52.4957608_13.506404,11401135
52.5183717_13.5020125,11300723
52.503734_13.5008492,11400929
52.4958418_13.5207908,11401137
52.5110043_13.4866138,11300826
52.4883268_13.5242302,11501339
52.4772507_13.51440378585091,11501341
52.4893082_13.522805502002845,11501339
52.4852215_13.5341228,11501340
52.5125767_13.49492222305936,11300725
52.5121293_13.4796827,11300826
52.5282499_13.461673348332894,11300618
52.5046063_13.5077333,11400930
52.4949276_13.5126934,11401135
52.5335924_13.4713584,11300616
52.5257211_13.476473,11300619
52.5068695_13.50861366236666,11400930
52.4914932_13.5348476,11501340
52.5120637_13.5136066,11401032
52.5181535_13.482128887976309,11300722
52.5098181_13.4802794,11300826
52.51254695_13.526861273740332,11401033
52.4792914_13.5211344,11501341
52.5051212_13.4971954,11400929
52.51525925_13.491145909461714,11300724
52.48120575_13.520460330448064,11501341
52.51014_13.4793289,11300826
52.501417450000005_13.481239854878048,11400928
52.5041668_13.480933874253797,11400927
52.5070933_13.4949872,11400929
52.5301489_13.4812177,11300620
52.5309861_13.4812685,11300620
52.4974656_13.5119252,11401136
52.5087975_13.5159307,11400931
52.5251579_13.4747304,11300619
52.5172731_13.491297713796476,11300724
52.5268011_13.4697393,11300619
52.5041205_13.4966343,11400929
52.52810445_13.508986119451563,11300721
52.4811586_13.521192897012105,11501341
52.48235915_13.519708563184508,11501341
52.5063701_13.5138707,11400931
52.4946633_13.4864587,11501238
52.4903448_13.5123733,11501339
52.5021223_13.4888762,11400929
52.5022879_13.48119,11400928
52.4847554_13.52256998338214,11501339
52.4987313_13.5021866,11401136
